State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Maharashtra,Pune,Pune,Coriander(Leaves),Other,Local,16/04/2025,4,12,8
Maharashtra,Pune,Pune,Garlic,Other,Local,16/04/2025,3500,11000,7250
Maharashtra,Pune,Pune,"Little gourd (Kundru)",Other,Local,16/04/2025,2500,4000,3250
Maharashtra,Pune,Pune,"Mango (Raw-Ripe)",Other,Local,16/04/2025,1500,5000,3250
Maharashtra,Pune,Pune,Pineapple,Other,Local,16/04/2025,2000,5000,3500
Maharashtra,Pune,Pune,Pomegranate,Other,Local,16/04/2025,2000,15000,8500
Maharashtra,Pune,Pune,"Sweet Potato",Other,Local,16/04/2025,1500,2600,2050
Maharashtra,Pune,Pune,"Sweet Pumpkin",Other,Local,16/04/2025,600,1500,1050
Maharashtra,Pune,Pune,Tomato,Local,Local,16/04/2025,500,1200,850
Maharashtra,Pune,Pune(Pimpri),"Bhindi(Ladies Finger)",Other,Local,16/04/2025,3000,5000,4000
Maharashtra,Pune,Pune(Pimpri),Raddish,Other,Local,16/04/2025,7,9,8
Maharashtra,Raigad,Alibagh,Rice,Other,Local,16/04/2025,2500,2700,2600
Maharashtra,Thane,Vasai,Rice,"1009 Kar",Local,16/04/2025,3800,4850,4260
Nagaland,Kohima,Kohima,Beans,"Beans (Whole)",FAQ,16/04/2025,8000,8200,8100
Odisha,Balasore,Jaleswar,"Little gourd (Kundru)","Little gourd (Kundru)",FAQ,16/04/2025,800,1200,1000
Odisha,Balasore,Jaleswar,Onion,Other,FAQ,16/04/2025,2300,2700,2500
Odisha,Balasore,Nilagiri,"Water Melon",Other,Medium,16/04/2025,1700,1800,1750
Odisha,Bargarh,Padampur,Brinjal,Brinjal,FAQ,16/04/2025,2000,2200,2100
Odisha,Bargarh,Padampur,Cauliflower,Cauliflower,FAQ,16/04/2025,3600,3800,3700
Odisha,Bargarh,Sohela,Tomato,Other,Non-FAQ,16/04/2025,800,1000,900
Odisha,Bhadrak,Chandabali,Tomato,Other,FAQ,16/04/2025,750,1200,870
Odisha,Boudh,Boudh,Tomato,Other,FAQ,16/04/2025,800,1200,1000
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,16/04/2025,1500,2500,2000
Odisha,Boudh,Khunthabandha,Cucumbar(Kheera),Other,FAQ,16/04/2025,3000,3800,3500
Odisha,Boudh,Khunthabandha,"Water Melon",Other,Medium,16/04/2025,0,0,800
Odisha,Dhenkanal,Hindol,Drumstick,Drumstick,FAQ,16/04/2025,3000,3500,3200
Odisha,Dhenkanal,Hindol,"Pointed gourd (Parval)",Other,FAQ,16/04/2025,6000,7000,6500
Odisha,Dhenkanal,Hindol,Tomato,Tomato,Non-FAQ,16/04/2025,1800,2000,1900
Odisha,Dhenkanal,Kamakhyanagar,Cabbage,Cabbage,FAQ,16/04/2025,1400,2000,1500
Odisha,Gajapati,Kasinagar,Brinjal,Other,FAQ,16/04/2025,1500,2000,2000
Odisha,Gajapati,Parlakhemundi,Maize,Other,Non-FAQ,16/04/2025,2100,2300,2200
Odisha,Ganjam,Bhanjanagar,Carrot,Carrot,FAQ,16/04/2025,3000,3200,3100
Odisha,Ganjam,Bhanjanagar,Cauliflower,"African Sarson",FAQ,16/04/2025,2300,2500,2400
Odisha,Ganjam,Bhanjanagar,Colacasia,Colacasia,FAQ,16/04/2025,2000,2200,2100
Odisha,Ganjam,Bhanjanagar,"Papaya (Raw)",Other,FAQ,16/04/2025,1600,1800,1700
Odisha,Kalahandi,Mukhiguda,Brinjal,Brinjal,FAQ,16/04/2025,800,1000,900
Odisha,Kalahandi,Mukhiguda,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,1000,3000,2000
Odisha,Kalahandi,Mukhiguda,Tomato,Tomato,Non-FAQ,16/04/2025,700,1500,1100
Odisha,Mayurbhanja,Karanjia,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,3500,4000,4000
Odisha,Mayurbhanja,Karanjia,Fish,Other,FAQ,16/04/2025,18000,19000,19000
Odisha,Mayurbhanja,Karanjia,Paddy(Dhan)(Common),Other,FAQ,16/04/2025,2300,2300,2300
Odisha,Mayurbhanja,Karanjia,Rice,Other,FAQ,16/04/2025,3400,3500,3500
Odisha,Sonepur,Dungurapalli,Onion,Other,Non-FAQ,16/04/2025,2500,2600,2560
Odisha,Sonepur,Pandkital,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,5600,6000,5800
Odisha,Sundergarh,Sargipali,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,2500,3000,2800
Odisha,Sundergarh,Sargipali,Brinjal,Other,FAQ,16/04/2025,1500,2000,1800
Odisha,Sundergarh,Sargipali,Cabbage,Other,FAQ,16/04/2025,2000,2500,2200
Odisha,Sundergarh,Sargipali,Capsicum,Other,FAQ,16/04/2025,5000,5500,5200
Odisha,Sundergarh,Sargipali,Onion,Other,Non-FAQ,16/04/2025,2000,2500,2200
Odisha,Sundergarh,Sargipali,Potato,Other,Non-FAQ,16/04/2025,800,1200,1000
Punjab,Bhatinda,"Bhagta Bhai Ka",Banana,Other,Medium,16/04/2025,2800,2800,2800
Punjab,Bhatinda,"Bhagta Bhai Ka",Cauliflower,Other,FAQ,16/04/2025,1000,1000,1000
Punjab,Bhatinda,"Bhagta Bhai Ka",Pumpkin,Other,FAQ,16/04/2025,2000,2000,2000
Punjab,Fazilka,Fazilka,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,3500,4500,4000
Punjab,Fazilka,Fazilka,"Bitter gourd",Other,FAQ,16/04/2025,2000,4000,3000
Punjab,Fazilka,Fazilka,"Green Chilli",Other,FAQ,16/04/2025,2000,3000,2500
Punjab,Fazilka,Fazilka,Mango,Other,Medium,16/04/2025,8000,10000,9000
Punjab,Fazilka,Fazilka,Tomato,Other,FAQ,16/04/2025,800,1500,1000
Punjab,Fazilka,Jalalabad,Apple,Other,Large,16/04/2025,10500,11000,10700
Punjab,Fazilka,Jalalabad,Chikoos(Sapota),Other,Large,16/04/2025,3400,3500,3450
Punjab,Fazilka,Jalalabad,Mango,Other,Large,16/04/2025,5000,5500,5300
Punjab,Fazilka,Jalalabad,"Onion Green","Onion Green",FAQ,16/04/2025,2000,2000,2000
Punjab,Fazilka,Jalalabad,"Sweet Potato","Sweet Potato",FAQ,16/04/2025,5000,5000,5000
Punjab,Ferozpur,Zira,Capsicum,Capsicum,FAQ,16/04/2025,800,1000,900
Punjab,Ferozpur,Zira,Cauliflower,Cauliflower,FAQ,16/04/2025,600,800,700
Punjab,Ferozpur,Zira,Papaya,Other,Large,16/04/2025,6000,7000,6500
Punjab,Ferozpur,Zira,Pumpkin,Pumpkin,FAQ,16/04/2025,900,1500,1300
Punjab,Ferozpur,Zira,Tomato,Local,FAQ,16/04/2025,1200,1600,1400
Punjab,Gurdaspur,Gurdaspur,Apple,Apple,Medium,16/04/2025,7000,8000,7500
Punjab,Gurdaspur,Gurdaspur,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,5000,5500,5200
Punjab,Gurdaspur,Gurdaspur,Cabbage,Other,FAQ,16/04/2025,700,900,800
Punjab,Gurdaspur,Gurdaspur,Coriander(Leaves),Other,FAQ,16/04/2025,2000,2500,2200
Punjab,Gurdaspur,Gurdaspur,Onion,Other,FAQ,16/04/2025,1400,1600,1500
Punjab,Gurdaspur,Gurdaspur,Pomegranate,Other,Medium,16/04/2025,8000,8500,8200
Punjab,Gurdaspur,Kalanaur,"Green Chilli","Green Chilly",FAQ,16/04/2025,3500,3500,3500
Punjab,Hoshiarpur,"Garh Shankar","Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,3000,3300,3200
Punjab,Hoshiarpur,"Garh Shankar",Capsicum,Capsicum,FAQ,16/04/2025,700,1000,800
Punjab,Hoshiarpur,"Garh Shankar",Cauliflower,Cauliflower,FAQ,16/04/2025,700,1200,800
Punjab,Hoshiarpur,"Garh Shankar","Field Pea","Field Pea",FAQ,16/04/2025,3000,4000,3500
Punjab,Hoshiarpur,"Garh Shankar","Green Chilli","Green Chilly",FAQ,16/04/2025,2000,2500,2300
Punjab,Hoshiarpur,"Garh Shankar",Mango,Other,Medium,16/04/2025,6500,8000,7000
Punjab,Hoshiarpur,"Garh Shankar",Onion,Other,FAQ,16/04/2025,1100,1400,1200
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Banana,Other,Medium,16/04/2025,2000,2500,2300
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Onion,Other,FAQ,16/04/2025,1100,1400,1200
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Potato,Other,FAQ,16/04/2025,500,600,550
Punjab,Hoshiarpur,Mukerian,Apple,Apple,Medium,16/04/2025,12000,15000,13000
Punjab,Hoshiarpur,Mukerian,Banana,"Banana - Ripe",Medium,16/04/2025,2500,3200,2800
Punjab,Hoshiarpur,Mukerian,Ginger(Dry),Vegitable-fresh,FAQ,16/04/2025,4200,4800,4500
Punjab,Hoshiarpur,Mukerian,"Tender Coconut","Tender Coconut",Medium,16/04/2025,550,650,600
Punjab,Hoshiarpur,Mukerian,Tomato,Tomato,Non-FAQ,16/04/2025,1200,1500,1300
Punjab,Jalandhar,Mehatpur,Brinjal,Other,FAQ,16/04/2025,2000,2000,2000
Punjab,Jalandhar,Mehatpur,Cucumbar(Kheera),Other,FAQ,16/04/2025,2000,2000,2000
Punjab,Jalandhar,Mehatpur,Pumpkin,Other,FAQ,16/04/2025,2000,2000,2000
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Potato,Other,FAQ,16/04/2025,800,800,800
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Raddish,Other,FAQ,16/04/2025,1000,1000,1000
Punjab,Ludhiana,Doraha,Onion,Other,Non-FAQ,16/04/2025,1700,2000,1950
Punjab,Ludhiana,Doraha,"Sponge gourd",Other,FAQ,16/04/2025,1400,1400,1400
Punjab,Ludhiana,Ludhiana,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,1700,2700,2200
Punjab,Ludhiana,Ludhiana,"Bitter gourd",Other,FAQ,16/04/2025,1300,2000,1600
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,FAQ,16/04/2025,200,800,500
Punjab,Ludhiana,Ludhiana,Cucumbar(Kheera),Other,FAQ,16/04/2025,300,1100,600
Punjab,Ludhiana,Ludhiana,Guava,Other,Medium,16/04/2025,1500,3000,2300
Punjab,Ludhiana,Ludhiana,Pomegranate,Other,Medium,16/04/2025,3000,7000,5000
Punjab,Ludhiana,Ludhiana,"Water Melon",Other,Medium,16/04/2025,1000,2000,1500
Punjab,Ludhiana,Sahnewal,Tomato,Tomato,FAQ,16/04/2025,1750,1750,1750
Punjab,Sangrur,Ahmedgarh,"Bottle gourd",Other,FAQ,16/04/2025,1000,1200,1200
Punjab,Tarntaran,Patti,Banana,Other,Medium,16/04/2025,4000,5000,4500
Punjab,Tarntaran,Patti,Capsicum,Other,FAQ,16/04/2025,1200,1600,1400
Punjab,Tarntaran,Patti,Carrot,Other,FAQ,16/04/2025,800,1000,900
Punjab,Tarntaran,Patti,Ginger(Dry),Other,FAQ,16/04/2025,4000,5000,4500
Punjab,Tarntaran,Patti,"Round gourd",Other,FAQ,16/04/2025,1200,1600,1400
Punjab,Tarntaran,Tarantaran,"Green Chilli",Other,FAQ,16/04/2025,2000,2500,2200
Rajasthan,Barmer,Barmer,"Guar Seed(Cluster Beans Seed)",Other,FAQ,16/04/2025,5000,5100,5050
Rajasthan,Beawar,Beawar,"Cummin Seed(Jeera)",Other,FAQ,16/04/2025,21000,25000,23000
Rajasthan,Beawar,Beawar,Wheat,Other,FAQ,16/04/2025,2300,2600,2450
Rajasthan,Churu,Sadulpur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,16/04/2025,2200,2300,2250
Rajasthan,Dausa,Lalsot,Mustard,Other,FAQ,16/04/2025,5800,6150,6000
Rajasthan,Dungarpur,Dungarpur,Onion,"1st Sort",FAQ,16/04/2025,2000,2500,2250
Rajasthan,Hanumangarh,Rawatsar,"Barley (Jau)",Other,FAQ,16/04/2025,1745,2040,2000
Rajasthan,"Jaipur Rural",Bassi,"Barley (Jau)",Other,Non-FAQ,16/04/2025,2000,2240,2100
Rajasthan,Jalore,Jalore,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,2500,3000,2800
Rajasthan,Jalore,Jalore,Cucumbar(Kheera),Other,FAQ,16/04/2025,1000,1200,1100
Rajasthan,Jalore,Jalore,Garlic,Other,FAQ,16/04/2025,6000,7000,6500
Rajasthan,Jalore,Jalore,"Green Chilli",Other,FAQ,16/04/2025,1200,1500,1300
Rajasthan,Jalore,Jalore,"Karbuja(Musk Melon)",Karbhuja,Medium,16/04/2025,1500,2000,1800
Rajasthan,Jalore,Jalore,"Water Melon","Water Melon",Medium,16/04/2025,1000,1200,1100
Rajasthan,Jodhpur,"Jodhpur (F&V)",Mango,Hapus(Alphaso),Medium,16/04/2025,8000,12000,10000
Rajasthan,"Jodhpur Rural","Ositan Mathania","Isabgul (Psyllium)","Isabgul (Psyllium)",FAQ,16/04/2025,13000,15000,14000
Telangana,Hyderabad,"Mahboob Manison","Dry Chillies","2nd Sort",FAQ,16/04/2025,5000,8000,7000
Telangana,Hyderabad,"Mahboob Manison",Onion,"1st Sort",FAQ,16/04/2025,1100,1400,1300
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),1001,FAQ,16/04/2025,2300,2300,2300
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),MTU-1010,FAQ,16/04/2025,2320,2320,2320
Telangana,Khammam,Bhadrachalam,Paddy(Dhan)(Common),"Samba Masuri",FAQ,16/04/2025,2320,2320,2320
Telangana,Medak,Gajwel,Maize,"Deshi Red",FAQ,16/04/2025,2100,2300,2200
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bitter gourd","Bitter Gourd",FAQ,16/04/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,16/04/2025,6500,6500,6500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,16/04/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Tomato,Deshi,Non-FAQ,16/04/2025,1500,1500,1500
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,16/04/2025,2500,2700,2600
Tripura,"North Tripura",Dasda,Rice,Masuri,FAQ,16/04/2025,3400,3600,3500
Tripura,Sepahijala,Sonamura,Cock,Boiler/Firm(White),FAQ,16/04/2025,140,350,250
Tripura,Sepahijala,Sonamura,Fish,Katla(Big),FAQ,16/04/2025,28000,30000,29000
Tripura,Sepahijala,Sonamura,"Green Chilli","Green Chilly",FAQ,16/04/2025,3000,3500,3200
Tripura,Sepahijala,Sonamura,Rice,Coarse,FAQ,16/04/2025,3700,3900,3800
"Uttar Pradesh",Agra,Fatehabad,Brinjal,Round,FAQ,16/04/2025,700,800,750
"Uttar Pradesh",Agra,Fatehabad,Cauliflower,Cauliflower,FAQ,16/04/2025,800,900,850
"Uttar Pradesh",Agra,Fatehabad,Tomato,Deshi,FAQ,16/04/2025,400,500,450
"Uttar Pradesh",Aligarh,Charra,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,1300,1500,1400
"Uttar Pradesh",Aligarh,Charra,Potato,Desi,FAQ,16/04/2025,1000,1200,1100
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Onion,Red,Non-FAQ,16/04/2025,1500,1600,1550
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Tomato,Hybrid,Non-FAQ,16/04/2025,450,550,480
"Uttar Pradesh",Badaun,Shahaswan,Apple,Other,Medium,16/04/2025,6800,7200,7000
"Uttar Pradesh",Badaun,Shahaswan,Brinjal,Brinjal,FAQ,16/04/2025,950,1050,1000
"Uttar Pradesh",Ballia,Vilthararoad,Gur(Jaggery),Other,FAQ,16/04/2025,4000,4200,4100
"Uttar Pradesh",Ballia,Vilthararoad,Rice,III,FAQ,16/04/2025,2000,2200,2100
"Uttar Pradesh",Bijnor,Kiratpur,Papaya,Papaya,Medium,16/04/2025,2100,2200,2150
"Uttar Pradesh",Bulandshahar,Gulavati,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,900,1100,1000
"Uttar Pradesh",Bulandshahar,Gulavati,Onion,Red,FAQ,16/04/2025,1900,2100,2000
"Uttar Pradesh",Bulandshahar,Sikarpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,2000,2200,2100
"Uttar Pradesh",Bulandshahar,Sikarpur,Cauliflower,Cauliflower,FAQ,16/04/2025,800,900,850
"Uttar Pradesh",Bulandshahar,Sikarpur,"Karbuja(Musk Melon)",Karbhuja,Medium,16/04/2025,1800,2000,1900
"Uttar Pradesh",Bulandshahar,Sikarpur,Lemon,Lemon,FAQ,16/04/2025,6000,6200,6100
"Uttar Pradesh",Bulandshahar,Sikarpur,Onion,Red,FAQ,16/04/2025,900,1050,1000
"Uttar Pradesh",Bulandshahar,Sikarpur,Pumpkin,Pumpkin,FAQ,16/04/2025,700,800,750
"Uttar Pradesh",Bulandshahar,Sikarpur,Raddish,Raddish,FAQ,16/04/2025,700,800,750
"Uttar Pradesh",Bulandshahar,Sikarpur,"Sponge gourd","Sponge gourd",FAQ,16/04/2025,2400,2500,2450
"Uttar Pradesh",Bulandshahar,Siyana,Apple,"Red  Gold",Medium,16/04/2025,6100,6300,6200
"Uttar Pradesh",Bulandshahar,Siyana,Colacasia,Colacasia,FAQ,16/04/2025,600,700,650
"Uttar Pradesh",Bulandshahar,Siyana,Onion,Red,FAQ,16/04/2025,1100,1200,1150
"Uttar Pradesh",Bulandshahar,Siyana,Papaya,Papaya,Medium,16/04/2025,900,1000,950
"Uttar Pradesh",Etah,Aliganj,"Bajra(Pearl Millet/Cumbu)",Hybrid,Non-FAQ,16/04/2025,2150,2165,2155
"Uttar Pradesh",Etawah,Bharthna,Onion,Red,FAQ,16/04/2025,1720,1920,1820
"Uttar Pradesh",Etawah,Jasvantnagar,Potato,Potato,FAQ,16/04/2025,1250,1450,1350
"Uttar Pradesh",Firozabad,Sirsaganj,Pumpkin,Pumpkin,FAQ,16/04/2025,1000,1100,1050
"Uttar Pradesh",Hathras,Haathras,Onion,Red,FAQ,16/04/2025,1380,1580,1480
"Uttar Pradesh",Kaushambi,Manjhanpur,Potato,Desi,FAQ,16/04/2025,1015,1160,1080
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Brinjal,Other,FAQ,16/04/2025,1403,1484,1460
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Tomato,Local,FAQ,16/04/2025,1630,1685,1655
"Uttar Pradesh",Maharajganj,Anandnagar,Apple,Delicious,Medium,16/04/2025,7000,8000,7500
"Uttar Pradesh",Maharajganj,Anandnagar,"Green Chilli","Green Chilly",FAQ,16/04/2025,2400,2800,2600
"Uttar Pradesh",Maharajganj,Anandnagar,Rice,III,FAQ,16/04/2025,2600,3200,2800
"Uttar Pradesh",Maharajganj,Anandnagar,Wheat,Dara,FAQ,16/04/2025,2450,2450,2450
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,16/04/2025,7590,7900,7600
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Cauliflower,Cauliflower,FAQ,16/04/2025,800,1000,900
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Green Chilli","Green Chilly",FAQ,16/04/2025,1300,1500,1400
"Uttar Pradesh",Rampur,Tanda(Rampur),"Jack Fruit","Jack Fruit",Medium,16/04/2025,1200,1240,1220
"Uttar Pradesh",Rampur,Vilaspur,Banana,"Banana - Ripe",Medium,16/04/2025,2000,2500,2300
"Uttar Pradesh",Saharanpur,Gangoh,Potato,Desi,FAQ,16/04/2025,850,1050,950
"Uttar Pradesh",Saharanpur,Gangoh,Raddish,Raddish,FAQ,16/04/2025,500,600,550
"Uttar Pradesh",Sambhal,Bhehjoi,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",Non-FAQ,16/04/2025,7000,7400,7200
"Uttar Pradesh",Sambhal,Bhehjoi,Wheat,Dara,Non-FAQ,16/04/2025,2465,2490,2470
"Uttar Pradesh",Sambhal,Sambhal,Apple,Delicious,Medium,16/04/2025,8500,9350,9000
"Uttar Pradesh",Shravasti,Payagpur,Tomato,Deshi,FAQ,16/04/2025,500,700,600
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Gur(Jaggery),Yellow,FAQ,16/04/2025,3000,3200,3100
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Onion,Nasik,FAQ,16/04/2025,1300,1400,1350
Uttrakhand,Dehradoon,Vikasnagar,Brinjal,Other,FAQ,16/04/2025,700,1000,1000
Uttrakhand,Dehradoon,Vikasnagar,Ginger(Green),Other,FAQ,16/04/2025,1800,1800,1800
Uttrakhand,Dehradoon,Vikasnagar,"Green Chilli",Other,FAQ,16/04/2025,1000,1200,1200
Uttrakhand,Dehradoon,Vikasnagar,Tomato,Other,Non-FAQ,16/04/2025,700,800,800
Uttrakhand,Haridwar,"Haridwar Union","Mousambi(Sweet Lime)",Mousambi,Medium,16/04/2025,2800,3600,3200
Uttrakhand,Haridwar,"Haridwar Union",Pomegranate,Pomogranate,Large,16/04/2025,4500,8000,5500
Uttrakhand,Haridwar,"Haridwar Union",Potato,Potato,FAQ,16/04/2025,700,1000,800
Uttrakhand,Haridwar,"Haridwar Union",Tomato,Deshi,FAQ,16/04/2025,600,850,750
Uttrakhand,Haridwar,Roorkee,Banana,Other,Large,16/04/2025,800,1200,1000
Uttrakhand,Haridwar,Roorkee,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,1200,2200,1600
"West Bengal",Bankura,Bishnupur(Bankura),"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,800,1200,1000
"West Bengal",Bankura,Khatra,Paddy(Dhan)(Common),"Swarna Masuri (New)",FAQ,16/04/2025,2260,2320,2300
"West Bengal",Bankura,Khatra,Rice,Common,FAQ,16/04/2025,3500,3600,3550
"West Bengal",Bankura,Khatra,"Sweet Pumpkin","Sweet Pumpkin",FAQ,16/04/2025,800,1200,900
"West Bengal",Bankura,Khatra,Tomato,Tomato,Non-FAQ,16/04/2025,800,1200,1000
"West Bengal",Coochbehar,Coochbehar,Tomato,Other,FAQ,16/04/2025,500,590,550
"West Bengal",Coochbehar,Dinhata,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,2500,3000,2800
"West Bengal",Coochbehar,Pundibari,Cauliflower,Other,FAQ,16/04/2025,500,600,550
"West Bengal",Coochbehar,Toofanganj,Brinjal,Brinjal,FAQ,16/04/2025,1700,2000,1800
"West Bengal",Coochbehar,Toofanganj,Cucumbar(Kheera),Other,FAQ,16/04/2025,1400,1800,1600
"West Bengal",Hooghly,Sheoraphuly,"Bitter gourd",Other,FAQ,16/04/2025,2800,3200,3000
"West Bengal",Hooghly,Sheoraphuly,"Green Chilli",Other,FAQ,16/04/2025,3600,4000,3800
"West Bengal",Hooghly,Sheoraphuly,Onion,Nasik,FAQ,16/04/2025,2000,2200,2100
"West Bengal",Hooghly,Sheoraphuly,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,16/04/2025,3400,3800,3600
"West Bengal",Medinipur(W),Ghatal,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,3700,3900,3800
"West Bengal",Medinipur(W),Ghatal,"Sweet Pumpkin",Other,FAQ,16/04/2025,1350,1450,1400
